,Game ID,word1,word2,word3,word4
1619,427,BREAST,BARGE,RAZZ,WING
1620,428,REGULAR,COFFEE,PLUS,WATER
1621,428,STEADY,SLIGHT,POOL,FLAME
1622,428,BURN,PERIODIC,DIESEL,DIG
1623,428,LOVER,PREMIUM,JAB,SWEETHEART
1624,429,PYRAMID,HORN,CONE,CHAIN
1625,429,FIGHT,FLAG,FIELD,FLARE
1626,429,SPHERE,PROCESSOR,RECORDER,BARRIER
1627,429,TRIANGLE,DOMAIN,FIDDLE,AREA
1628,430,WAX,MUMMY,GIFT,ANCHOR
1629,430,BURRITO,PRESENT,CLAY,PAPYRUS
1630,430,SPRAIN,FLAIR,MODERATE,TALENT
1631,430,INSTINCT,PARCHMENT,HOST,FACULTY
1632,431,MAKEUP,LEVEL,TAN,STUMP
1633,431,LOG,STRUCTURE,SAW,FILE
1634,431,FABRIC,CLAMP,CANVASS,MOD
1635,431,ORGANIZE,CAMPAIGN,MAX,COMPOSITION
1636,432,LIAR,CON,BACK,DOWN
1637,432,SUPPORT,SYMBOL,MINUS,LOOT
1638,432,CHAMPION,STRIKE,DING,RIGHT
1639,432,BASE,UP,ENDORSE,LEFT
1640,433,NATURAL,JUICE,MAINSTREAM,DAD
1641,433,SWEAT,FLUID,BURST,CHARGE
1642,433,SODA,BATTERY,SMOOTH,LABOR
1643,433,WORK,POWER,GRACEFUL,EFFORT
1644,434,PRESENT,SAMPLE,JEALOUS,TRY
1645,434,TAX,MIX,LUSH,POSSESSIVE
1646,434,DIRECT,TEST,SCRATCH,NAUSEOUS
1647,434,SPIN,IRREGULAR,ECOLOGICAL,STRAIN
1648,435,TALK,PIRATE,PILLAR,PARROT
1649,435,HAM,QUOTE,CANNONBALL,ANCHOR
1650,435,SATELLITE,ECHO,CORNERSTONE,JACKKNIFE
1651,435,BACKFLIP,BACKBONE,BELLYFLOP,REPEAT
1652,436,LITTLE,BULLDOG,SOUR,KISS
1653,436,HUSKY,RING,STOUT,GRUFF
1654,436,POINTER,HORN,ROUGH,AMBER
1655,436,PORTER,HOARSE,MIDDLE,FRY
1656,437,SUPER,COMPLEX,EXPAND,FACILITY
1657,437,ELABORATE,SWELL,GIFT,BLOCK
1658,437,COMPOUND,FLAIR,NEAT,EXPLAIN
1659,437,KNACK,DEVELOPMENT,SPECIFY,NIFTY
1660,438,GUTTER,WHALE,TEAPOT,DOME
1661,438,FISH,BOWL,JUSTICE,ALLEY
1662,438,SOLFEGE,COURT,FOUNTAIN,LANE
1663,438,COLISEUM,LIBRA,DRIVE,ARENA
1664,439,FLING,ROMANCE,TUBE,CHUCK
1665,439,CAST,CREW,PITCH,SWEAT
1666,439,TRAVEL,MARKET,HYPE,FICTION
1667,439,SELL,HUMOR,ANKLE,HURL
1668,440,BEAR,DETOUR,RADIUS,YIELD
1669,440,FOX,TANGENT,REVERSE,SNACK
1670,440,TEN,GENERATE,DIGRESSION,RIGHT
1671,440,PRODUCE,ASIDE,ARE,BABE
1672,441,STRAWBERRY,MILK,OFFICE,RUN
1673,441,BLONDE,ROSE,WORK,TEAMS
1674,441,JOBS,FUNCTION,EDGE,MARS
1675,441,WINDOWS,VICE,DEVIL,OPERATE
1676,442,HORROR,CHEERLEADER,PUNK,JOCK
1677,442,MIA,GOTH,WAVE,GLAM
1678,442,CHAMPION,ELSEWHERE,VALUE,EXPONENT
1679,442,GONE,METAL,ADVOCATE,ABSENT
1680,443,BUTTERFLY,TUXEDO,PEACOCK,NERVE
1681,443,BEETHOVEN,SPINE,WILLY,JACKET
1682,443,CORNUCOPIA,KALEIDOSCOPE,TORTOISESHELL,JITTER
1683,443,CALICO,COVER,TABBY,PAGE
1684,444,X-RAY,BYTE,RADIO,DRILL
1685,444,DISHWASHER,RAM,MICROWAVE,SERVER
1686,444,COMEDIAN,COOK,STUFF,HOST
1687,444,PACK,VISIBLE,BRIDLE,JAM
1688,445,CLOUD,SHOE,SUBJECT,OBJECT
1689,445,BULL,GUINEA PIG,COTTON BALL,FOG
1690,445,DANDELION,MIND,MATTER,VOLUNTEER
1691,445,PROTEST,PARTICIPANT,SHEEP,DISAPPROVE
1692,446,BIRTHDAY,CANDY,GET IT,THANK YOU
1693,446,CONTACT,WITNESS,HACK IT,SEE
1694,446,SHADOW,MAKE DO,GET WELL,UNDERSTAND
1695,446,MANAGE,CAPISCE,GET BY,CONGRATULATIONS
1696,447,SPORT,DRINK,BLUE,OOZE
1697,447,DOWN,LLAMA,TIGER,GAME
1698,447,DEEP,CHAMP,BRINY,EERIE
1699,447,AMENABLE,AARDVARK,BUDDY,WILLING
1700,448,BULL,RUSH,KICK,STAND
1701,448,BEAR,TONGUE,TRIPE,STOMACH
1702,448,HIGH,HEELS,THRILL,MOUSE
1703,448,BALONEY,REMOTE,TAKE,BUNK
1704,449,BOWIE,HEAD,FULL,BUTTER
1705,449,LEAD,THRONE,MERCURY,KING
1706,449,QUEEN,BUTTERFLY,JOHN,GOLD
1707,449,BUTCHER,TWIN,TIN,CAN
1708,450,BABE,BUZZ,BOO-BOO,DAISY
1709,450,JASMINE,MICKEY,DANCE,YOGI
1710,450,GOOF,STING,PETUNIA,FLUB
1711,450,POPPY,LOU,GAFFE,POLLINATE
1712,451,CHAMP,I,ON,SHIP
1713,451,BEST,CRAFT,MUSSEL,GOAT
1714,451,HARE,LEGEND,ABOUT,NAVAL
1715,451,BARGE,TOWARD,CONCERNING,VESSEL
1716,452,TONGUE,TAPE,RANCH,NECK
1717,452,FRENCH,LANGUAGE,DRESSING,COTTAGE
1718,452,BANDAGE,CRAFTSMAN,MAKE OUT,SCISSORS
1719,452,SPEECH,KISS,PRAIRIE,DIALECT
1720,453,MATCH,PHONE,BUD,RANGE
1721,453,SIERRA,DIRT,MATE,PAL
1722,453,REACH,CHECK,NATTY,SCOPE
1723,453,COMPLEMENT,STELLA,EXTENT,PARTNER
1724,455,NERD,GRUMP,SNOOZE,WHAT IF
1725,455,SAY,DO,DOPE,RUNT
1726,455,SLEEP,KISS,SUPPOSE,ALARM
1727,455,HOUR,PERHAPS,TIME SET,WHOPPER
1728,456,OK,COWBOY,ANKLE,SUN
1729,456,HI,TIDE,YO-YO,MA
1730,456,FAIR,GO-GO,AVERAGE,ELEVATOR
1731,456,PA,SO-SO,OR,THIGH-HIGH
1732,457,MARKED,SAID,SPOKE,WHEEL
1733,457,CLEAR,HANDLE,PORTER,PRONOUNCED
1734,457,DESIGNATION,ROUGH,STRIKING,MONIKER
1735,457,TOLD,SOBRIQUET,POWER,VOICED
1736,458,BALLOON,BAR,CAKE,FIZZ
1737,458,PIE,BUBBLE,TIRE,COAT
1738,458,SLING,SMEAR,PUNCH,LINE
1739,458,FLOATIE,SOUR,PLASTER,BASKETBALL
1740,459,FOLK,WARRIOR,COCONUT,TREE
1741,459,SOULMATE,ROCK,CHAIR,BUN
1742,459,MOUNTAIN,MUSTARD,COUNTRY,UPDO
1743,459,SAUERKRAUT,WALLET,BLUES,BRAT
1744,460,EGG,STORY,SUN,SCREEN
1745,460,MOON,REEL,STREAK,POST
1746,460,GLOBE,DECK,SPEAKER,FLOOR
1747,460,TOILET PAPER,MIRROR,LEVEL,PROJECTOR
1748,461,TIE,TAN,FAN,FAWN
1749,461,CHECK,FINISH,MONITOR,BUFF
1750,461,BOA,SCREEN,CREAM,BASK
1751,461,TERMINAL,CORSET,DISPLAY,GLOVES
1752,462,CAT,CRANK,BLOW,POP
1753,462,LION,GRINCH,WIND,TURTLE
1754,462,CRAB,REEL,DRAFT,RAM
1755,462,PUFF,BULL,TURN,GUST
1756,467,MARTINI,TEETH,HUMOR,PENDULUM
1757,467,STEPS,TEA BAG,MONKEY BARS,TETHERBALL
1758,467,TEETOTALER,SLIDE,BOOMER,DESERT
1759,467,SWINGS,YO-YO,TEETER-TOTTER,BLUES
1760,468,NATIONAL,TALK,SLIP,LATIN
1761,468,JARGON,STEAL,BUDGET,TIPTOE
1762,468,WHISPERS,ENVIRON,PLEAD,ENTERPRISE
1763,468,CREEP,SPECULATION,THRIFTY,RUMBLING
1764,469,SLICE,SNEAK,TIRE,SUPPORT
1765,469,BAGEL,SLIP,LOAF,WHIFF
1766,469,BLESSING,WADE,LIFESAVER,CONSENT
1767,469,WREATH,HOOK,APPROVAL,SHANK
1768,470,STEAMING,POKER,AIR,BAKING
1769,470,LAUNDRY,RANKING,BOILING,STATION
1770,470,HEATING,ORIGAMI,POSITION,FUMING
1771,470,STANDING,VENTILATION,LIVID,CONDITIONING
1772,471,SAKE,SAVE,PEPSI,MOCHI
1773,471,CURRY,FETA,BIRD,BIOTA
1774,471,LIKE,MAGIC,ADVANTAGE,KOBE
1775,471,FAVORITE,INTEREST,BOOKMARK,BENEFIT
1776,472,KICK,THUNDER,BRUSH,HEAT
1777,472,GEL,SET,MAGIC,FIRE
1778,472,CLIPPERS,ROAR,CAPE,TAROT
1779,472,BOOM,SPICE,BASEBALL,CRASH
1780,473,PLAYER,GAMBLE,BROWN,YOUNG
1781,473,COUNT,SMITH,NOBLE,DUKE
1782,473,UPRIGHT,CONSIDER,GRAND,JUDGE
1783,473,ELECTRONIC,REGARD,HOWARD,JOHNSON
1784,474,CLOWN,DWELL,TURKEY,SEA
1785,474,WONDER,SAP,DWINDLE,STAY
1786,474,DECLINE,DWEEB,EBB,LIVE
1787,474,SIN,INHABIT,DWARF,DROP
1788,475,RECORD,STORE,WEIRD,REACTION
1789,475,STAMP,STATION,LETTER,COMIC
1790,475,FUNNY,MAIL,COIN,POST
1791,475,OFF,POSITION,CURIOUS,JOB
1792,476,CHARCOAL,HAMMER,GOLF BAG,GRILL
1793,476,TOOLBOX,RAVEN,LIMOUSINE,JET
1794,476,BROWN,DRUM,SABLE,CHAR
1795,476,ANVIL,MOVIE SET,SEAR,CANAL
1796,477,GOLD,CUBE,TEMPLE,FENCE
1797,477,MACHINE,BOX,SEQUIN,CREAM
1798,477,DIAMOND,LIGHTHOUSE,ROW,PYRAMID
1799,477,DIVE,STORM,GLITTER,GARDENS
1800,478,GREEK,CHEF,CROWN,SPORTS
1801,478,MONTICELLO,RINGS,GARDEN,EAGLE
1802,478,BUSINESS,ROOTS,TORCH,WEDGE
1803,478,BARK,ARTS,SHIELD,COMICS
1804,479,CATER,BOWL,THROW,STAR
1805,479,CARET,TRACE,CRATE,HASH
1806,479,SHRED,BED,BRACE,TOUCH
1807,479,PLAN,HINT,COLLAR,HOST
1808,480,TOO,REAL,FORE,SPARE
1809,480,WON,ARROW,EXTRA,POUND
1810,480,KNUCKLE,EXCUSE,OVER,BLOCK
1811,480,SAVE,BEYOND,PARDON,YEN
1812,481,FROST,BEACH,PUMP,POPE
1813,481,RACE,BISHOP,PET SHOP,POUND
1814,481,HARDY,BEAT,PRIOR,BAKE
1815,481,THROB,BAD,PREHEAT,PASTOR
1816,482,SKI,PANT,PRUNE,JUICE
1817,482,PUNCH,POT,MILK,SMITE
1818,482,SOCK,BLOUSE,EARBUD,WATER
1819,482,STICK,SODA,FERTILIZE,BOOKEND
1820,483,CATALOG,EPISODE,LETTER,COIL
1821,483,COUNT,SEASON,MATTER,NUMBER
1822,483,BOUNCE,BILL,GEYSER,AFFAIR
1823,483,TOTAL,EVENT,CARD,AMOUNT
1824,484,DINOSAUR,PEARL,EGGPLANT,MINT
1825,484,LAVENDER,AMBER,NUGGET,PILE
1826,484,TIDBIT,AMETHYST,FORTUNE,MOSQUITO
1827,484,BUNDLE,PALEONTOLOGIST,GRIMACE,KERNEL
1828,485,STARS,STRIPES,HAND,DELIVER
1829,485,SORTS,DECK OF CARDS,THUMBS,MONARCHY
1830,485,PASS,TYPES,NHL,A-F
1831,485,PERCENTAGE,CHECKERS,GIVE,KINDS
1832,486,TANK,GLOVE,SCALE,TEE
1833,486,COACH,ROCKS,POLO,CROP
1834,486,FILTER,BALL,ROTATE,MUSTANG
1835,486,GODIVA,FLIP,PUMP,DRIVER
1836,487,COACH,FLUSH,NONSTOP,FLIGHT
1837,487,SOLID,PLATTER,FULL HOUSE,GLOW
1838,487,BURN,STRAIGHT,SAMPLER,BLOSSOM
1839,487,COMMUNITY,TASTING,CONSECUTIVE,BLUSH
1840,488,DROOP,DEMO,STOOP,GOOF
1841,488,BLOOPER,SNOOP,DOPE,SCOOP
1842,488,DECK,DISH,HIGHLIGHT,LAD
1843,488,SIZZLE,YARD,INFO,PORCH
1844,489,BEETLE,JUICE,ENERGY,LEVEL
1845,489,COW,PEP,FOCUS,BEANS
1846,489,ZIP,JACK,LIFE,TENET
1847,489,GIANT,VOLT,CIVIC,REFER
1848,491,CACTUS,BOTTLE,MUSHROOM,CHEESE
1849,491,SUPREME,GRADUATE,HEDGEHOG,PINEAPPLE
1850,491,CORN,SALARY,PAP,PRINCIPAL
1851,491,CHIEF,MACE,PREMIER,MUSH
1852,492,PUMP,SPEAKER,FIRE,MATTE
1853,492,MIC,CHAIR,FLAT,AMP
1854,492,WHIP,DUG,HYPE,SLIDE
1855,492,PEAT,PSYCH,MULE,LEADER
1856,493,BASH,BAG,COLOR,SACK
1857,493,RECEPTION,BLOWOUT,LAND,PAN
1858,493,CUT,BLAST,YARD,SCORE
1859,493,SLAM,SNAG,TRIM,ATTEMPT
1860,494,LION,SWITCH,RETRO,BURGER
1861,494,VINTAGE,SUB,PROM,SLIDER
1862,494,SUPER,GRAPE,BUTTON,CALIFORNIA
1863,494,REGION,KNOB,PRO,WINERY
1864,495,CAT,PERSON,SOLO,HAWK
1865,495,CHEWIE,FIGURE,INDIVIDUAL,CORNER
1866,495,CHARACTER,BOBA,IMAGINE,PARTY
1867,495,SUSPECT,EMPEROR,LITTER,THINK
1868,496,IMPORT,THING,GRAVITY,START
1869,496,BANK,TRADE,MATRIX,DUNE
1870,496,WEIGHT,ABYSS,DRAFT,MOUND
1871,496,HILL,BENCH,FLY,SUBSTANCE
1872,497,CHIP,BED,ROUGH,PATCH
1873,497,ROCKY,STITCH,PARALLEL,UNEVEN
1874,497,RUGGED,SOUTH,AMUSEMENT,PLOT
1875,497,NATIONAL,PARCEL,SCRATCHY,BUMPY
1876,498,PASTEL,POOL,SUNTAN,SCULPTURE
1877,498,PRINT,THIRD,NEUTRAL,DRAWING
1878,498,NEW,ALLOY,OPEN,NEON
1879,498,LOTTERY,SAVE,GRAYSCALE,RAFFLE
1880,499,CHAMPAGNE,SUPER,NOVA,REUNION
1881,499,BIRTHDAY,NATURE,NICE,COCKTAIL
1882,499,ANGERS,EXTRA,SURPRISE,MASTERPIECE
1883,499,HYPER,FRONTLINE,OVER,DINNER
1884,500,REAL,MEDIUM,IMPRESSIVE,EXCLUSIVE
1885,500,NICE,RARE,AWFUL,MYSTIC
1886,500,WAY,WELL DONE,BLOODY,LIMITED
1887,500,ORACLE,PROPS,COLLECTIBLE,PSYCHIC
1888,501,BALLOON,BOOK,MODEL,BANNER
1889,501,NOVEL,AMBASSADOR,CONFETTI,STREAMER
1890,501,SECURE,CREATIVE,RESERVE,FRESH
1891,501,ORIGINAL,GARLAND,INFLUENCER,CHARTER
1892,502,HAT TRICK,HOME RUN,BROIL,PAINT
1893,502,SOAP BOX,TRIPLE CROWN,DROP CLOTH,WINGS
1894,502,ROLLER,KENTUCKY,SPROUTS,TRIFECTA
1895,502,DEMOLITION,TAPE,THREEPEAT,CHEESESTEAK
1896,503,SWELL,FRILL,BIKINI,WAX
1897,503,TRIM,CHEESE,NEAT,BORDER
1898,503,GROW,DRY,BEAN,VIRGIN
1899,503,THEORY,STRAIGHT,FRINGE,MOUNT
1900,504,QUALITY,BIRTH,HOUSE,PLANT
1901,504,REMOTE,LODGE,HYBRID,COMPOUND
1902,504,CROSS,CRUISE,STICK,HOTEL
1903,504,TOKEN,BLEND,WEDGE,DEED
1904,505,JEANS,JACKET,RAIN,HAZE
1905,505,GOBLIN,JAY,BERET,CAB
1906,505,MOON,PAGES,HEART,THUMB
1907,505,PROSE,SALAD,WHALE,JOURNALISM
1908,506,QUICK,LATHER,CURRENT,CONDITION
1909,506,RAPID,RINSE,HEALTH,SWEAT
1910,506,NORMAL,WAVE,FORM,SANITIZE
1911,506,STEW,SHAPE,CASCADE,TIZZY
1912,507,DOROTHY,ROAM,ROSE,STEAM
1913,507,VANILLA,SOPHIA,SHAGGY,BLANCH
1914,507,CHARLIE,BOIL,KETO,MUSK
1915,507,AMBERGRIS,WALLACE,SOUL,POACH
1916,508,PLAY,JUSTICE,THROW,ENERGY
1917,508,HONOR,PASS,KEEP,SHAM
1918,508,DISCARD,SHEET,STATE,FULFILL
1919,508,BLANKET,LABOR,UPHOLD,DRAW
1920,509,DROP,DASH,DAISY,DREAM
1921,509,DING,DOC,DINNER,DAB
1922,509,DALE,DUE,DIMPLE,DELIVERY
1923,509,DENT,DOLLOP,DORY,DIVOT
1924,510,JOKER,DICE,CHANCE,CASINO
1925,510,OCTOPUS,SLOT MACHINE,CUBE,GAMBLE
1926,510,SLICE,BET,SHIVA,JULIENNE
1927,510,HEAT,VENUS DE MILO,RISK,TAXI DRIVER
1928,511,HIP,TEA,BIG,BAD
1929,511,EYE,FLY,SEW,SAW
1930,511,ILL,FAR,ELF,LEG
1931,511,HER,RAD,ARM,DOE
1932,512,KING KONG,WHOOP,BEEP BEEP,YAHOO
1933,512,DING-DONG,HAR-HAR,KOKO,HOOT
1934,512,SKRRT,BUBBLES,DODO,PURR
1935,512,YUK,YO-YO,VROOM,GEORGE
1936,513,SHED,CREAM,RETREAT,ABOUT
1937,513,COTTAGE,LOGIN,HOME,SCRATCH
1938,513,KNEAD,GOAT,LEAVE,STRING
1939,513,FLEE,PURR,CONTACT,WITHDRAW
1940,514,CANE,BLOCK,ACCIDENTAL,SPIDER
1941,514,BAR,STAFF,APPLE,NOTE
1942,514,BAT,BAN,PUMPKIN,CORN
1943,514,FORBID,WITCH,REST,DENY
1944,515,SPIN,JACKKNIFE,BUBBLES,PROGRESS
1945,515,BUTTERCUP,FIZZ,BLOSSOM,PITCHFORK
1946,515,MOJO,MATURE,FOAM,BOILERPLATE
1947,515,WITHERSPOON,BILLBOARD,DEVELOP,FROTH
1948,516,JACUZZI,BIKINI,HANGER,X-RAY
1949,516,Q-TIP,TOOTHBRUSH,G-STRING,CHAPSTICK
1950,516,T-BONE,XEROX,HIPSTER,SKIRT
1951,516,DRILL,FILET,SINK,THONG
1952,517,PONY,ROLL,COMB,BOOK
1953,517,ROOT,TREE,CLAP,TABLE
1954,517,BUN,SALAD,DIG,RUMBLE
1955,517,SIFT,TWIST,PEAL,BRAID
1956,518,PEACE,PEBBLE,LATER,SCISSORS
1957,518,ROUND,CHEERIO,BYE,FLAKE
1958,518,NEXT,BRACKET,SOON,SEED
1959,518,VICTORY,PUFF,TWO,EVENTUALLY
1960,519,DRIVE,PENNYWISE,SAFETY,NICKELODEON
1961,519,QUARTERBACK,HISTORY,DIMENSIONAL,HOMEY
1962,519,DEFENSE,GUARD,JOKER,DISCOVERY
1963,519,OXYGEN,DEMOCRAT,CENTER,RONALD
1964,520,NERVE,SPLASH,EXTRA,RELISH
1965,520,GRAVY,TREASURE,SAUCE,DIP
1966,520,DIVE,BONUS,VALUE,BRASS
1967,520,FROSTING,CHEEK,SWIM,SAVOR
1968,521,GOO,COO,APP,WRAP
1969,521,SWALLOW,MOTOR,HONK,BEAR
1970,521,GOBBLE,SCARF,STAND,SAM
1971,521,STOLE,TAKE,HOOT,SHAWL
1972,522,CARGO,BOULDER,CLAW,HAMMER
1973,522,ANVIL,HORN,CALIFORNIA,COYOTE
1974,522,EGG,STIRRUP,DRUM,TNT
1975,522,CAPRI,HOOF,HONOR,NAIL
1976,523,BAT,EGG,LOVE,WITCH
1977,523,PUMPKIN,SPIDER,BLINK,JOB
1978,523,DIABLO,FLUTTER,TREASURE,VIPER
1979,523,SCAVENGER,MUSTANG,WINK,DARLING
1980,524,FLOP,CHARGE,PLASTIC,TURN
1981,524,TIME,RIVER,CHANCE,CARD
1982,524,MISS,PRIME,BUST,SHOT
1983,524,RAINFOREST,CREDIT,DUD,KINDLE
1984,525,PARK,CAR,HARVARD,YARD
1985,525,ADDRESS,GREEN,JAW,LEMON
1986,525,NATURAL,CRIMINAL,FIELD,SWINGER
1987,525,HANDLE,GOODFELLA,ANSWER,LAWN
1988,526,ADIEU,FORTUNE TELLER,SLATE,CRANE
1989,526,AUDIO,TEMPS,AIRPLANE,GAMES
1990,526,PROGRAM,NEWS,FAN,PAIN
1991,526,COOKING,SCHEDULE,BELLE,BILL
1992,527,PROVOKE,SOAP,NETTLE,CANDLE
1993,527,INSULT,INCENSE,INSPIRE,MADDEN
1994,527,JELLYFISH,CIVILIZATION,PROMPT,LOTION
1995,527,HALO,GENERATE,WASP,METROID
1996,528,PADDLE,SEW,ROW,STORY
1997,528,OAR,FORE,COLUMN,RACKET
1998,528,NET,BUTT,FEATURE,BALL
1999,528,CLATTER,TABLE,RUCKUS,ARTICLE
2000,529,DESIGNER,ENGINEER,HATCH,TAG
2001,529,GALILEO,MARCO POLO,MASTERMIND,VIKING
2002,529,BINGO,PIONEER,LUXURY,CONCOCT
2003,529,HAUTE,VOYAGER,UNO,HIGH-END
2004,530,WHIRL,DRAW,NAVY,LIVER
2005,530,CAR,KIDNEY,HOOK,DRIVE
2006,530,PINTO,PULL,NEUTRAL,DEAD
2007,530,LOW,MUNG,GRAB,REVERSE
2008,531,FORMAL,COOKWARE,QUESTION MARK,RAVE
2009,531,PERIOD,THUMBS UP,BALL,DOT
2010,531,BAD REVIEW,HOP,EXCLAMATION POINTS,SATYR
2011,531,POINT,CAMERA MOVEMENT,HEART,TITTLE
2012,532,TIMES,NEW,ROMAN,TOWN
2013,532,POCKET,EAR,FRIEND,FELLOW
2014,532,ATTENDING,ORIGINAL,PERFECT,RESIDENT
2015,532,MINT,COUNTRYMAN,INTERN,UNUSED
2016,533,DRAG,DRAFT,DOODLE,DOMINO
2017,533,BALL,BUTTERFLY,CURL,CRAWL
2018,533,PUFF,INCH,HALO,BOTTLE
2019,533,TAP,PLACEBO,CAN,CREEP
2020,534,FRESH,PRINCE,BEL,AIR
2021,534,QUALITY,BAR,CUTE,MERMAID
2022,534,LUX,WISE,TRAMP,MOOD
2023,534,FEELING,SMART,MOLE,RASCALS
2024,535,SWING,THROW,ROCKER,ROLLER
2025,535,RATTLE,THREAD,CRADLE,SPOOL
2026,535,CAN,RUFFLE,CHAT,HAMMOCK
2027,535,CONVERSATION,SILO,CHAIN,FAZE
2028,536,IDEA,BOOM,PACKING,DOLLY
2029,536,SKATEBOARD,GAFFER,WAGON,BEST BOY
2030,536,DUCT,SPIKE,ELECTRICAL,STABLES
2031,536,RISE,ROLLERBLADE,KRONER,SURGE
2032,537,SPELL,LOVE,PLEASE,HOLD
2033,537,PRESTO,MEAN,THANK YOU,SHAZAM
2034,537,AUDIBLE,ABRACADABRA,SIGNIFY,TIDAL
2035,537,SUGGEST,HAVE,PANDORA,CHERISH
2036,538,STREET,SENSE,MOVING,MONEY
2037,538,TENDER,FEELING,HEARING,LISTENING
2038,538,PROCEEDING,TOUCHING,CHAIR,INQUIRY
2039,538,SWEET,HUNCH,TRIAL,IMPRESSION
2040,539,SHELL,VANITY,OUTFIT,ID
2041,539,WARDROBE,CANT,CONSOLE,EGO
2042,539,STOCK,CHARACTER,BEING,CHEST
2043,539,SELF,PROVISION,WERE,FURNISH
2044,540,STOP,POEM,DIFFERENT,MESSAGE
2045,540,NEW,NOVEL,YARDSTICK,FURNITURE
2046,540,PLAY,TEXT,BIPED,RECORD
2047,540,CORRESPOND,ORIGINAL,PAUSE,WRITE
2048,541,EGADS,SCRAMBLE,ARTIST,NAME
2049,541,SALAD,YEAR,YOGA,CHARACTER
2050,541,MEDIUM,DIAL,IMAGE,STEW
2051,541,MONTE,REPUTATION,HASH,TITLE
2052,542,BOARD,DROP,PLANK,SINK
2053,542,RANGE,PANEL,STUD,BOAT
2054,542,CHANDELIER,COUNTER,CABINET,CRUNCH
2055,542,COUNCIL,MOUNTAIN CLIMBER,FRIDGE,HOOP
2056,543,BLUE,CHEESE,SPICY,MUSTARD
2057,543,SWEET,CAPER,DILL,DECK
2058,543,EXPLOIT,SOUR,ADULT,ANTIC
2059,543,SUGGESTIVE,STUNT,KOSHER,CORD
2060,544,CATERPILLAR,CLAM,MUSHROOM,KINGDOM
2061,544,TURTLE,PEACH,EGG,PIPE CLEANER
2062,544,PRINCESS,MARKER,DONKEY,CARPET
2063,544,NUT,DRAGON,FLEECE,OGRE
2064,546,THRONE,SHRED,GNARLY,POWDER
2065,546,RADICAL,BATH,LICK,POWER
2066,546,TWISTED,ROOT,REST,BENT
2067,546,TRACE,WARPED,EXPONENT,OUNCE
