,Game ID,Word,Group Name,Group Level,Starting Row,Starting Column
6879,450,POLLINATE,THINGS BEES DO,2,4,4
6880,453,MATCH,OTHER HALF,1,1,1
6881,453,PHONE,WORDS AFTER “PAY”,3,1,2
6882,453,BUD,"BEERS, FAMILIARLY",2,1,3
6883,453,RANGE,BREADTH,0,1,4
6884,453,SIERRA,"BEERS, FAMILIARLY",2,2,1
6885,453,DIRT,WORDS AFTER “PAY”,3,2,2
6886,453,MATE,OTHER HALF,1,2,3
6887,453,PAL,WORDS AFTER “PAY”,3,2,4
6888,453,REACH,BREADTH,0,3,1
6889,453,CHECK,WORDS AFTER “PAY”,3,3,2
6890,453,NATTY,"BEERS, FAMILIARLY",2,3,3
6891,453,SCOPE,BREADTH,0,3,4
6892,453,COMPLEMENT,OTHER HALF,1,4,1
6893,453,STELLA,"BEERS, FAMILIARLY",2,4,2
6894,453,EXTENT,BREADTH,0,4,3
6895,453,PARTNER,OTHER HALF,1,4,4
6896,456,OK,MEH,0,1,1
6897,456,COWBOY,KINDS OF BOOTS,2,1,2
6898,456,ANKLE,KINDS OF BOOTS,2,1,3
6899,456,SUN,THINGS THAT GO UP AND DOWN,3,1,4
6900,456,HI,U.S. STATE ABBREVIATIONS,1,2,1
6901,456,TIDE,THINGS THAT GO UP AND DOWN,3,2,2
6902,456,YO-YO,THINGS THAT GO UP AND DOWN,3,2,3
6903,456,MA,U.S. STATE ABBREVIATIONS,1,2,4
6904,456,FAIR,MEH,0,3,1
6905,456,GO-GO,KINDS OF BOOTS,2,3,2
6906,456,AVERAGE,MEH,0,3,3
6907,456,ELEVATOR,THINGS THAT GO UP AND DOWN,3,3,4
6908,456,PA,U.S. STATE ABBREVIATIONS,1,4,1
6909,456,SO-SO,MEH,0,4,2
6910,456,OR,U.S. STATE ABBREVIATIONS,1,4,3
6911,456,THIGH-HIGH,KINDS OF BOOTS,2,4,4
6912,452,TONGUE,SPOKEN COMMUNICATION,0,1,1
6913,452,TAPE,FIRST AID KIT ITEMS,2,1,2
6914,452,RANCH,HOUSE STYLES,3,1,3
6915,452,NECK,CANOODLE,1,1,4
6916,452,FRENCH,CANOODLE,1,2,1
6917,452,LANGUAGE,SPOKEN COMMUNICATION,0,2,2
6918,452,DRESSING,FIRST AID KIT ITEMS,2,2,3
6919,452,COTTAGE,HOUSE STYLES,3,2,4
6920,452,BANDAGE,FIRST AID KIT ITEMS,2,3,1
6921,452,CRAFTSMAN,HOUSE STYLES,3,3,2
6922,452,MAKE OUT,CANOODLE,1,3,3
6923,452,SCISSORS,FIRST AID KIT ITEMS,2,3,4
6924,452,SPEECH,SPOKEN COMMUNICATION,0,4,1
6925,452,KISS,CANOODLE,1,4,2
6926,452,PRAIRIE,HOUSE STYLES,3,4,3
6927,452,DIALECT,SPOKEN COMMUNICATION,0,4,4
6928,455,NERD,CANDY PIECES,2,1,1
6929,455,GRUMP,SEVEN DWARFS MINUS LAST LETTER,3,1,2
6930,455,SNOOZE,ALARM CLOCK BUTTONS,0,1,3
6931,455,WHAT IF,“HERE’S A THOUGHT ...”,1,1,4
6932,455,SAY,“HERE’S A THOUGHT ...”,1,2,1
6933,455,DO,SEVEN DWARFS MINUS LAST LETTER,3,2,2
6934,455,DOPE,SEVEN DWARFS MINUS LAST LETTER,3,2,3
6935,455,RUNT,CANDY PIECES,2,2,4
6936,455,SLEEP,SEVEN DWARFS MINUS LAST LETTER,3,3,1
6937,455,KISS,CANDY PIECES,2,3,2
6938,455,SUPPOSE,“HERE’S A THOUGHT ...”,1,3,3
6939,455,ALARM,ALARM CLOCK BUTTONS,0,3,4
6940,455,HOUR,ALARM CLOCK BUTTONS,0,4,1
6941,455,PERHAPS,“HERE’S A THOUGHT ...”,1,4,2
6942,455,TIME SET,ALARM CLOCK BUTTONS,0,4,3
6943,455,WHOPPER,CANDY PIECES,2,4,4
6944,459,FOLK,MUSIC GENRES,0,1,1
6945,459,WARRIOR,YOGA POSES,2,1,2
6946,459,COCONUT,STARTING WITH PIXAR MOVIES,3,1,3
6947,459,TREE,YOGA POSES,2,1,4
6948,459,SOULMATE,STARTING WITH PIXAR MOVIES,3,2,1
6949,459,ROCK,MUSIC GENRES,0,2,2
6950,459,CHAIR,YOGA POSES,2,2,3
6951,459,BUN,BRATWURST GO-WITHS,1,2,4
6952,459,MOUNTAIN,YOGA POSES,2,3,1
6953,459,MUSTARD,BRATWURST GO-WITHS,1,3,2
6954,459,COUNTRY,MUSIC GENRES,0,3,3
6955,459,UPDO,STARTING WITH PIXAR MOVIES,3,3,4
6956,459,SAUERKRAUT,BRATWURST GO-WITHS,1,4,1
6957,459,WALLET,STARTING WITH PIXAR MOVIES,3,4,2
6958,459,BLUES,MUSIC GENRES,0,4,3
6959,459,BRAT,BRATWURST GO-WITHS,1,4,4
6960,462,CAT,DR. SEUSS TITLE FIGURES,3,1,1
6961,462,CRANK,ROTATE,1,1,2
6962,462,BLOW,RUSH OF WIND,0,1,3
6963,462,POP,DR. SEUSS TITLE FIGURES,3,1,4
6964,462,LION,ZODIAC SYMBOLS,2,2,1
6965,462,GRINCH,DR. SEUSS TITLE FIGURES,3,2,2
6966,462,WIND,ROTATE,1,2,3
6967,462,TURTLE,DR. SEUSS TITLE FIGURES,3,2,4
6968,462,CRAB,ZODIAC SYMBOLS,2,3,1
6969,462,REEL,ROTATE,1,3,2
6970,462,DRAFT,RUSH OF WIND,0,3,3
6971,462,RAM,ZODIAC SYMBOLS,2,3,4
6972,462,PUFF,RUSH OF WIND,0,4,1
6973,462,BULL,ZODIAC SYMBOLS,2,4,2
6974,462,TURN,ROTATE,1,4,3
6975,462,GUST,RUSH OF WIND,0,4,4
6976,458,BALLOON,THINGS THAT ARE INFLATED,1,1,1
6977,458,BAR,KINDS OF CHARTS,2,1,2
6978,458,CAKE,COVER WITH A THICK LAYER,0,1,3
6979,458,FIZZ,CLASSIC COCKTAIL TYPES,3,1,4
6980,458,PIE,KINDS OF CHARTS,2,2,1
6981,458,BUBBLE,KINDS OF CHARTS,2,2,2
6982,458,TIRE,THINGS THAT ARE INFLATED,1,2,3
6983,458,COAT,COVER WITH A THICK LAYER,0,2,4
6984,458,SLING,CLASSIC COCKTAIL TYPES,3,3,1
6985,458,SMEAR,COVER WITH A THICK LAYER,0,3,2
6986,458,PUNCH,CLASSIC COCKTAIL TYPES,3,3,3
6987,458,LINE,KINDS OF CHARTS,2,3,4
6988,458,FLOATIE,THINGS THAT ARE INFLATED,1,4,1
6989,458,SOUR,CLASSIC COCKTAIL TYPES,3,4,2
6990,458,PLASTER,COVER WITH A THICK LAYER,0,4,3
6991,458,BASKETBALL,THINGS THAT ARE INFLATED,1,4,4
6992,460,EGG,PRANK VERBS,3,1,1
6993,460,STORY,TIER,1,1,2
6994,460,SUN,NEWSPAPER NAMES,2,1,3
6995,460,SCREEN,CLASSIC MOVIE THEATER EQUIPMENT,0,1,4
6996,460,MOON,PRANK VERBS,3,2,1
6997,460,REEL,CLASSIC MOVIE THEATER EQUIPMENT,0,2,2
6998,460,STREAK,PRANK VERBS,3,2,3
6999,460,POST,NEWSPAPER NAMES,2,2,4
7000,460,GLOBE,NEWSPAPER NAMES,2,3,1
7001,460,DECK,TIER,1,3,2
7002,460,SPEAKER,CLASSIC MOVIE THEATER EQUIPMENT,0,3,3
7003,460,FLOOR,TIER,1,3,4
7004,460,TOILET PAPER,PRANK VERBS,3,4,1
7005,460,MIRROR,NEWSPAPER NAMES,2,4,2
7006,460,LEVEL,TIER,1,4,3
7007,460,PROJECTOR,CLASSIC MOVIE THEATER EQUIPMENT,0,4,4
7008,461,TIE,LANGUAGE HOMOPHONES,3,1,1
7009,461,TAN,BEIGE SHADES,2,1,2
7010,461,FAN,BURLESQUE WEAR,1,1,3
7011,461,FAWN,BEIGE SHADES,2,1,4
7012,461,CHECK,LANGUAGE HOMOPHONES,3,2,1
7013,461,FINISH,LANGUAGE HOMOPHONES,3,2,2
7014,461,MONITOR,VISUAL INTERFACE,0,2,3
7015,461,BUFF,BEIGE SHADES,2,2,4
7016,461,BOA,BURLESQUE WEAR,1,3,1
7017,461,SCREEN,VISUAL INTERFACE,0,3,2
7018,461,CREAM,BEIGE SHADES,2,3,3
7019,461,BASK,LANGUAGE HOMOPHONES,3,3,4
7020,461,TERMINAL,VISUAL INTERFACE,0,4,1
7021,461,CORSET,BURLESQUE WEAR,1,4,2
7022,461,DISPLAY,VISUAL INTERFACE,0,4,3
7023,461,GLOVES,BURLESQUE WEAR,1,4,4
7024,468,NATIONAL,CAR RENTAL COMPANIES,2,1,1
7025,468,TALK,HEARSAY,0,1,2
7026,468,SLIP,MOVE STEALTHILY,1,1,3
7027,468,LATIN,ENDING WITH CHEMICAL ELEMENTS,3,1,4
7028,468,JARGON,ENDING WITH CHEMICAL ELEMENTS,3,2,1
7029,468,STEAL,MOVE STEALTHILY,1,2,2
7030,468,BUDGET,CAR RENTAL COMPANIES,2,2,3
7031,468,TIPTOE,MOVE STEALTHILY,1,2,4
7032,468,WHISPERS,HEARSAY,0,3,1
7033,468,ENVIRON,ENDING WITH CHEMICAL ELEMENTS,3,3,2
7034,468,PLEAD,ENDING WITH CHEMICAL ELEMENTS,3,3,3
7035,468,ENTERPRISE,CAR RENTAL COMPANIES,2,3,4
7036,468,CREEP,MOVE STEALTHILY,1,4,1
7037,468,SPECULATION,HEARSAY,0,4,2
7038,468,THRIFTY,CAR RENTAL COMPANIES,2,4,3
7039,468,RUMBLING,HEARSAY,0,4,4
7040,470,STEAMING,HOPPING MAD,0,1,1
7041,470,POKER,ACTIVITIES THAT INVOLVE FOLDING,3,1,2
7042,470,AIR,WORDS THAT MAKE UP THE ACRONYM “HVAC”,2,1,3
7043,470,BAKING,ACTIVITIES THAT INVOLVE FOLDING,3,1,4
7044,470,LAUNDRY,ACTIVITIES THAT INVOLVE FOLDING,3,2,1
7045,470,RANKING,STATUS,1,2,2
7046,470,BOILING,HOPPING MAD,0,2,3
7047,470,STATION,STATUS,1,2,4
7048,470,HEATING,WORDS THAT MAKE UP THE ACRONYM “HVAC”,2,3,1
7049,470,ORIGAMI,ACTIVITIES THAT INVOLVE FOLDING,3,3,2
7050,470,POSITION,STATUS,1,3,3
7051,470,FUMING,HOPPING MAD,0,3,4
7052,470,STANDING,STATUS,1,4,1
7053,470,VENTILATION,WORDS THAT MAKE UP THE ACRONYM “HVAC”,2,4,2
7054,470,LIVID,HOPPING MAD,0,4,3
7055,470,CONDITIONING,WORDS THAT MAKE UP THE ACRONYM “HVAC”,2,4,4
7056,469,SLICE,BAD GOLF SHOTS,2,1,1
7057,469,SNEAK,FOOTWEAR MINUS “ER” SOUND,3,1,2
7058,469,TIRE,TORUS-SHAPED THINGS,1,1,3
7059,469,SUPPORT,OFFICIAL SANCTIONING,0,1,4
7060,469,BAGEL,TORUS-SHAPED THINGS,1,2,1
7061,469,SLIP,FOOTWEAR MINUS “ER” SOUND,3,2,2
7062,469,LOAF,FOOTWEAR MINUS “ER” SOUND,3,2,3
7063,469,WHIFF,BAD GOLF SHOTS,2,2,4
7064,469,BLESSING,OFFICIAL SANCTIONING,0,3,1
7065,469,WADE,FOOTWEAR MINUS “ER” SOUND,3,3,2
7066,469,LIFESAVER,TORUS-SHAPED THINGS,1,3,3
7067,469,CONSENT,OFFICIAL SANCTIONING,0,3,4
7068,469,WREATH,TORUS-SHAPED THINGS,1,4,1
7069,469,HOOK,BAD GOLF SHOTS,2,4,2
7070,469,APPROVAL,OFFICIAL SANCTIONING,0,4,3
7071,469,SHANK,BAD GOLF SHOTS,2,4,4
7072,472,KICK,CHILI PEPPER QUALITY,1,1,1
7073,472,THUNDER,EXPLOSIVE SOUND,0,1,2
7074,472,BRUSH,CLASSIC BARBERSHOP SUPPLIES,2,1,3
7075,472,HEAT,CHILI PEPPER QUALITY,1,1,4
7076,472,GEL,CLASSIC BARBERSHOP SUPPLIES,2,2,1
7077,472,SET,KINDS OF CARDS,3,2,2
7078,472,MAGIC,KINDS OF CARDS,3,2,3
7079,472,FIRE,CHILI PEPPER QUALITY,1,2,4
7080,472,CLIPPERS,CLASSIC BARBERSHOP SUPPLIES,2,3,1
7081,472,ROAR,EXPLOSIVE SOUND,0,3,2
7082,472,CAPE,CLASSIC BARBERSHOP SUPPLIES,2,3,3
7083,472,TAROT,KINDS OF CARDS,3,3,4
7084,472,BOOM,EXPLOSIVE SOUND,0,4,1
7085,472,SPICE,CHILI PEPPER QUALITY,1,4,2
7086,472,BASEBALL,KINDS OF CARDS,3,4,3
7087,472,CRASH,EXPLOSIVE SOUND,0,4,4
7088,467,MARTINI,DESCRIBED AS DRY,2,1,1
7089,467,TEETH,BABY ___,3,1,2
7090,467,HUMOR,DESCRIBED AS DRY,2,1,3
7091,467,PENDULUM,FOUND AT THE END OF A STRING/CORD,1,1,4
7092,467,STEPS,BABY ___,3,2,1
7093,467,TEA BAG,FOUND AT THE END OF A STRING/CORD,1,2,2
7094,467,MONKEY BARS,PLAYGROUND EQUIPMENT,0,2,3
7095,467,TETHERBALL,FOUND AT THE END OF A STRING/CORD,1,2,4
7096,467,TEETOTALER,DESCRIBED AS DRY,2,3,1
7097,467,SLIDE,PLAYGROUND EQUIPMENT,0,3,2
7098,467,BOOMER,BABY ___,3,3,3
7099,467,DESERT,DESCRIBED AS DRY,2,3,4
7100,467,SWINGS,PLAYGROUND EQUIPMENT,0,4,1
7101,467,YO-YO,FOUND AT THE END OF A STRING/CORD,1,4,2
7102,467,TEETER-TOTTER,PLAYGROUND EQUIPMENT,0,4,3
7103,467,BLUES,BABY ___,3,4,4
7104,473,PLAYER,KINDS OF PIANOS,0,1,1
7105,473,GAMBLE,SECOND NAMES IN COMPANIES WITH AMPERSANDS,3,1,2
7106,473,BROWN,U.S. COLLEGES/UNIVERSITIES,2,1,3
7107,473,YOUNG,SECOND NAMES IN COMPANIES WITH AMPERSANDS,3,1,4
7108,473,COUNT,DEEM,1,2,1
7109,473,SMITH,U.S. COLLEGES/UNIVERSITIES,2,2,2
7110,473,NOBLE,SECOND NAMES IN COMPANIES WITH AMPERSANDS,3,2,3
7111,473,DUKE,U.S. COLLEGES/UNIVERSITIES,2,2,4
7112,473,UPRIGHT,KINDS OF PIANOS,0,3,1
7113,473,CONSIDER,DEEM,1,3,2
7114,473,GRAND,KINDS OF PIANOS,0,3,3
7115,473,JUDGE,DEEM,1,3,4
7116,473,ELECTRONIC,KINDS OF PIANOS,0,4,1
7117,473,REGARD,DEEM,1,4,2
7118,473,HOWARD,U.S. COLLEGES/UNIVERSITIES,2,4,3
7119,473,JOHNSON,SECOND NAMES IN COMPANIES WITH AMPERSANDS,3,4,4
7120,477,GOLD,SPARKLING THINGS,0,1,1
7121,477,CUBE,ICE ___,3,1,2
7122,477,TEMPLE,WONDERS OF THE WORLD,2,1,3
7123,477,FENCE,PARTICIPATE IN SUMMER OLYMPIC EVENTS,1,1,4
7124,477,MACHINE,ICE ___,3,2,1
7125,477,BOX,PARTICIPATE IN SUMMER OLYMPIC EVENTS,1,2,2
7126,477,SEQUIN,SPARKLING THINGS,0,2,3
7127,477,CREAM,ICE ___,3,2,4
7128,477,DIAMOND,SPARKLING THINGS,0,3,1
7129,477,LIGHTHOUSE,WONDERS OF THE WORLD,2,3,2
7130,477,ROW,PARTICIPATE IN SUMMER OLYMPIC EVENTS,1,3,3
7131,477,PYRAMID,WONDERS OF THE WORLD,2,3,4
7132,477,DIVE,PARTICIPATE IN SUMMER OLYMPIC EVENTS,1,4,1
7133,477,STORM,ICE ___,3,4,2
7134,477,GLITTER,SPARKLING THINGS,0,4,3
7135,477,GARDENS,WONDERS OF THE WORLD,2,4,4
7136,478,GREEK,KINDS OF SALAD,2,1,1
7137,478,CHEF,KINDS OF SALAD,2,1,2
7138,478,CROWN,TREE FEATURES,1,1,3
7139,478,SPORTS,NEWSPAPER SECTIONS,0,1,4
7140,478,MONTICELLO,SEEN ON BACKS OF U.S. COINS,3,2,1
7141,478,RINGS,TREE FEATURES,1,2,2
7142,478,GARDEN,KINDS OF SALAD,2,2,3
7143,478,EAGLE,SEEN ON BACKS OF U.S. COINS,3,2,4
7144,478,BUSINESS,NEWSPAPER SECTIONS,0,3,1
7145,478,ROOTS,TREE FEATURES,1,3,2
7146,478,TORCH,SEEN ON BACKS OF U.S. COINS,3,3,3
7147,478,WEDGE,KINDS OF SALAD,2,3,4
7148,478,BARK,TREE FEATURES,1,4,1
7149,478,ARTS,NEWSPAPER SECTIONS,0,4,2
7150,478,SHIELD,SEEN ON BACKS OF U.S. COINS,3,4,3
7151,478,COMICS,NEWSPAPER SECTIONS,0,4,4
7152,476,CHARCOAL,SHADES OF BLACK,2,1,1
7153,476,HAMMER,PARTS OF THE EAR,1,1,2
7154,476,GOLF BAG,WHERE YOU MIGHT FIND “A DRIVER”,3,1,3
7155,476,GRILL,COOK IN A PAN,0,1,4
7156,476,TOOLBOX,WHERE YOU MIGHT FIND “A DRIVER”,3,2,1
7157,476,RAVEN,SHADES OF BLACK,2,2,2
7158,476,LIMOUSINE,WHERE YOU MIGHT FIND “A DRIVER”,3,2,3
7159,476,JET,SHADES OF BLACK,2,2,4
7160,476,BROWN,COOK IN A PAN,0,3,1
7161,476,DRUM,PARTS OF THE EAR,1,3,2
7162,476,SABLE,SHADES OF BLACK,2,3,3
7163,476,CHAR,COOK IN A PAN,0,3,4
7164,476,ANVIL,PARTS OF THE EAR,1,4,1
7165,476,MOVIE SET,WHERE YOU MIGHT FIND “A DRIVER”,3,4,2
7166,476,SEAR,COOK IN A PAN,0,4,3
7167,476,CANAL,PARTS OF THE EAR,1,4,4
7168,475,RECORD,CLASSIC COLLECTION ITEMS,2,1,1
7169,475,STORE,CHAIN ___,3,1,2
7170,475,WEIRD,PECULIAR,0,1,3
7171,475,REACTION,CHAIN ___,3,1,4
7172,475,STAMP,CLASSIC COLLECTION ITEMS,2,2,1
7173,475,STATION,ASSIGNMENT,1,2,2
7174,475,LETTER,CHAIN ___,3,2,3
7175,475,COMIC,CLASSIC COLLECTION ITEMS,2,2,4
7176,475,FUNNY,PECULIAR,0,3,1
7177,475,MAIL,CHAIN ___,3,3,2
7178,475,COIN,CLASSIC COLLECTION ITEMS,2,3,3
7179,475,POST,ASSIGNMENT,1,3,4
7180,475,OFF,PECULIAR,0,4,1
7181,475,POSITION,ASSIGNMENT,1,4,2
7182,475,CURIOUS,PECULIAR,0,4,3
7183,475,JOB,ASSIGNMENT,1,4,4
7184,480,TOO,EXCESSIVELY,1,1,1
7185,480,REAL,GLOBAL CURRENCIES,2,1,2
7186,480,FORE,___HEAD,3,1,3
7187,480,SPARE,ABSOLVE,0,1,4
7188,480,WON,GLOBAL CURRENCIES,2,2,1
7189,480,ARROW,___HEAD,3,2,2
7190,480,EXTRA,EXCESSIVELY,1,2,3
7191,480,POUND,GLOBAL CURRENCIES,2,2,4
7192,480,KNUCKLE,___HEAD,3,3,1
7193,480,EXCUSE,ABSOLVE,0,3,2
7194,480,OVER,EXCESSIVELY,1,3,3
7195,480,BLOCK,___HEAD,3,3,4
7196,480,SAVE,ABSOLVE,0,4,1
7197,480,BEYOND,EXCESSIVELY,1,4,2
7198,480,PARDON,ABSOLVE,0,4,3
7199,480,YEN,GLOBAL CURRENCIES,2,4,4
7200,479,CATER,HELP PUT ON A PARTY,2,1,1
7201,479,BOWL,PUPPY PURCHASES,1,1,2
7202,479,THROW,HELP PUT ON A PARTY,2,1,3
7203,479,STAR,SYMBOLS ON A KEYBOARD,3,1,4
7204,479,CARET,SYMBOLS ON A KEYBOARD,3,2,1
7205,479,TRACE,VERY SMALL AMOUNT,0,2,2
7206,479,CRATE,PUPPY PURCHASES,1,2,3
7207,479,HASH,SYMBOLS ON A KEYBOARD,3,2,4
7208,479,SHRED,VERY SMALL AMOUNT,0,3,1
7209,479,BED,PUPPY PURCHASES,1,3,2
7210,479,BRACE,SYMBOLS ON A KEYBOARD,3,3,3
7211,479,TOUCH,VERY SMALL AMOUNT,0,3,4
7212,479,PLAN,HELP PUT ON A PARTY,2,4,1
7213,479,HINT,VERY SMALL AMOUNT,0,4,2
7214,479,COLLAR,PUPPY PURCHASES,1,4,3
7215,479,HOST,HELP PUT ON A PARTY,2,4,4
7216,493,BASH,CRITICIZE,1,1,1
7217,493,BAG,OBTAIN,2,1,2
7218,493,COLOR,HAIR SALON OFFERINGS,0,1,3
7219,493,SACK,MEASURED IN FOOTBALL STATS,3,1,4
7220,493,RECEPTION,MEASURED IN FOOTBALL STATS,3,2,1
7221,493,BLOWOUT,HAIR SALON OFFERINGS,0,2,2
7222,493,LAND,OBTAIN,2,2,3
7223,493,PAN,CRITICIZE,1,2,4
7224,493,CUT,HAIR SALON OFFERINGS,0,3,1
7225,493,BLAST,CRITICIZE,1,3,2
7226,493,YARD,MEASURED IN FOOTBALL STATS,3,3,3
7227,493,SCORE,OBTAIN,2,3,4
7228,493,SLAM,CRITICIZE,1,4,1
7229,493,SNAG,OBTAIN,2,4,2
7230,493,TRIM,HAIR SALON OFFERINGS,0,4,3
7231,493,ATTEMPT,MEASURED IN FOOTBALL STATS,3,4,4
7232,483,CATALOG,THINGS RECEIVED IN THE MAIL,2,1,1
7233,483,EPISODE,INCIDENT,1,1,2
7234,483,LETTER,THINGS RECEIVED IN THE MAIL,2,1,3
7235,483,COIL,WHAT “SPRING” MIGHT REFER TO,3,1,4
7236,483,COUNT,QUANTITY,0,2,1
7237,483,SEASON,WHAT “SPRING” MIGHT REFER TO,3,2,2
7238,483,MATTER,INCIDENT,1,2,3
7239,483,NUMBER,QUANTITY,0,2,4
7240,483,BOUNCE,WHAT “SPRING” MIGHT REFER TO,3,3,1
7241,483,BILL,THINGS RECEIVED IN THE MAIL,2,3,2
7242,483,GEYSER,WHAT “SPRING” MIGHT REFER TO,3,3,3
7243,483,AFFAIR,INCIDENT,1,3,4
7244,483,TOTAL,QUANTITY,0,4,1
7245,483,EVENT,INCIDENT,1,4,2
7246,483,CARD,THINGS RECEIVED IN THE MAIL,2,4,3
7247,483,AMOUNT,QUANTITY,0,4,4
7248,486,TANK,AQUARIUM PURCHASES,2,1,1
7249,486,GLOVE,THINGS USED IN GOLF,1,1,2
7250,486,SCALE,WAYS TO TRANSFORM AN IMAGE,0,1,3
7251,486,TEE,THINGS USED IN GOLF,1,1,4
7252,486,COACH,LOGOS WITH HORSES,3,2,1
7253,486,ROCKS,AQUARIUM PURCHASES,2,2,2
7254,486,POLO,LOGOS WITH HORSES,3,2,3
7255,486,CROP,WAYS TO TRANSFORM AN IMAGE,0,2,4
7256,486,FILTER,AQUARIUM PURCHASES,2,3,1
7257,486,BALL,THINGS USED IN GOLF,1,3,2
7258,486,ROTATE,WAYS TO TRANSFORM AN IMAGE,0,3,3
7259,486,MUSTANG,LOGOS WITH HORSES,3,3,4
7260,486,GODIVA,LOGOS WITH HORSES,3,4,1
7261,486,FLIP,WAYS TO TRANSFORM AN IMAGE,0,4,2
7262,486,PUMP,AQUARIUM PURCHASES,2,4,3
7263,486,DRIVER,THINGS USED IN GOLF,1,4,4
7264,481,FROST,VERBS IN A CAKE RECIPE,0,1,1
7265,481,BEACH,___ BOYS,3,1,2
7266,481,PUMP,WHAT A HEART DOES WHEN EXCITED,1,1,3
7267,481,POPE,ECCLESIASTICAL TITLES,2,1,4
7268,481,RACE,WHAT A HEART DOES WHEN EXCITED,1,2,1
7269,481,BISHOP,ECCLESIASTICAL TITLES,2,2,2
7270,481,PET SHOP,___ BOYS,3,2,3
7271,481,POUND,WHAT A HEART DOES WHEN EXCITED,1,2,4
7272,481,HARDY,___ BOYS,3,3,1
7273,481,BEAT,VERBS IN A CAKE RECIPE,0,3,2
7274,481,PRIOR,ECCLESIASTICAL TITLES,2,3,3
7275,481,BAKE,VERBS IN A CAKE RECIPE,0,3,4
7276,481,THROB,WHAT A HEART DOES WHEN EXCITED,1,4,1
7277,481,BAD,___ BOYS,3,4,2
7278,481,PREHEAT,VERBS IN A CAKE RECIPE,0,4,3
7279,481,PASTOR,ECCLESIASTICAL TITLES,2,4,4
7280,487,COACH,SITCOMS,3,1,1
7281,487,FLUSH,GET RED IN THE FACE,0,1,2
7282,487,NONSTOP,CONTINUOUS,1,1,3
7283,487,FLIGHT,FLAVOR ASSORTMENT,2,1,4
7284,487,SOLID,CONTINUOUS,1,2,1
7285,487,PLATTER,FLAVOR ASSORTMENT,2,2,2
7286,487,FULL HOUSE,SITCOMS,3,2,3
7287,487,GLOW,GET RED IN THE FACE,0,2,4
7288,487,BURN,GET RED IN THE FACE,0,3,1
7289,487,STRAIGHT,CONTINUOUS,1,3,2
7290,487,SAMPLER,FLAVOR ASSORTMENT,2,3,3
7291,487,BLOSSOM,SITCOMS,3,3,4
7292,487,COMMUNITY,SITCOMS,3,4,1
7293,487,TASTING,FLAVOR ASSORTMENT,2,4,2
7294,487,CONSECUTIVE,CONTINUOUS,1,4,3
7295,487,BLUSH,GET RED IN THE FACE,0,4,4
7296,485,STARS,RATINGS SYSTEMS,2,1,1
7297,485,STRIPES,VARIETIES,0,1,2
7298,485,HAND,TRANSFER,1,1,3
7299,485,DELIVER,TRANSFER,1,1,4
7300,485,SORTS,VARIETIES,0,2,1
7301,485,DECK OF CARDS,THINGS WITH KINGS,3,2,2
7302,485,THUMBS,RATINGS SYSTEMS,2,2,3
7303,485,MONARCHY,THINGS WITH KINGS,3,2,4
7304,485,PASS,TRANSFER,1,3,1
7305,485,TYPES,VARIETIES,0,3,2
7306,485,NHL,THINGS WITH KINGS,3,3,3
7307,485,A-F,RATINGS SYSTEMS,2,3,4
7308,485,PERCENTAGE,RATINGS SYSTEMS,2,4,1
7309,485,CHECKERS,THINGS WITH KINGS,3,4,2
7310,485,GIVE,TRANSFER,1,4,3
7311,485,KINDS,VARIETIES,0,4,4
7312,484,DINOSAUR,FEATURED IN “JURASSIC PARK”,2,1,1
7313,484,PEARL,BITS OF WISDOM,1,1,2
7314,484,EGGPLANT,THINGS THAT ARE PURPLE,3,1,3
7315,484,MINT,LARGE AMOUNT OF MONEY,0,1,4
7316,484,LAVENDER,THINGS THAT ARE PURPLE,3,2,1
7317,484,AMBER,FEATURED IN “JURASSIC PARK”,2,2,2
7318,484,NUGGET,BITS OF WISDOM,1,2,3
7319,484,PILE,LARGE AMOUNT OF MONEY,0,2,4
7320,484,TIDBIT,BITS OF WISDOM,1,3,1
7321,484,AMETHYST,THINGS THAT ARE PURPLE,3,3,2
7322,484,FORTUNE,LARGE AMOUNT OF MONEY,0,3,3
7323,484,MOSQUITO,FEATURED IN “JURASSIC PARK”,2,3,4
7324,484,BUNDLE,LARGE AMOUNT OF MONEY,0,4,1
7325,484,PALEONTOLOGIST,FEATURED IN “JURASSIC PARK”,2,4,2
7326,484,GRIMACE,THINGS THAT ARE PURPLE,3,4,3
7327,484,KERNEL,BITS OF WISDOM,1,4,4
7328,471,SAKE,BEHALF,1,1,1
7329,471,SAVE,MARK ONLINE FOR LATER,0,1,2
7330,471,PEPSI,ENDING WITH GREEK LETTERS,3,1,3
7331,471,MOCHI,ENDING WITH GREEK LETTERS,3,1,4
7332,471,CURRY,"NBA LEGENDS, FAMILIARLY",2,2,1
7333,471,FETA,ENDING WITH GREEK LETTERS,3,2,2
7334,471,BIRD,"NBA LEGENDS, FAMILIARLY",2,2,3
7335,471,BIOTA,ENDING WITH GREEK LETTERS,3,2,4
7336,471,LIKE,MARK ONLINE FOR LATER,0,3,1
7337,471,MAGIC,"NBA LEGENDS, FAMILIARLY",2,3,2
7338,471,ADVANTAGE,BEHALF,1,3,3
7339,471,KOBE,"NBA LEGENDS, FAMILIARLY",2,3,4
7340,471,FAVORITE,MARK ONLINE FOR LATER,0,4,1
7341,471,INTEREST,BEHALF,1,4,2
